Id,UnitsPerBox,BoxType
72896,NULL,NULL
72897,NULL,NULL
72898,NULL,NULL
72899,NULL,NULL
72900,NULL,NULL
72901,NULL,NULL
72902,NULL,NULL
72903,NULL,NULL
72904,NULL,NULL
72905,NULL,NULL
72906,NULL,NULL
72907,NULL,NULL
72909,NULL,NULL
72912,NULL,NULL
72913,NULL,NULL
72914,NULL,NULL
72915,NULL,NULL
72916,NULL,NULL
72917,NULL,NULL
72918,NULL,NULL
72919,NULL,NULL
72920,NULL,NULL
72921,NULL,NULL
72922,NULL,NULL
72923,NULL,NULL
72924,NULL,NULL
72925,NULL,NULL
72926,NULL,NULL
72927,NULL,NULL
72928,NULL,NULL
72929,NULL,NULL
72930,NULL,NULL
72931,NULL,NULL
72932,NULL,NULL
72933,NULL,NULL
72934,NULL,NULL
72935,NULL,NULL
72936,NULL,NULL
72937,NULL,NULL
72938,NULL,NULL
72939,NULL,NULL
72940,NULL,NULL
72941,NULL,NULL
72942,NULL,NULL
72943,NULL,NULL
72944,NULL,NULL
72945,NULL,NULL
72946,NULL,NULL
72947,NULL,NULL
72948,NULL,NULL
72949,NULL,NULL
72950,NULL,NULL
72951,NULL,NULL
72952,NULL,NULL
72953,NULL,NULL
72954,NULL,NULL
72955,NULL,NULL
72956,NULL,NULL
72957,NULL,NULL
72958,NULL,NULL
72959,NULL,NULL
72960,NULL,NULL
72961,NULL,NULL
72962,NULL,NULL
72963,NULL,NULL
72964,NULL,NULL
72965,NULL,NULL
72966,NULL,NULL
72967,NULL,NULL
72968,NULL,NULL
72969,NULL,NULL
72970,NULL,NULL
72971,NULL,NULL
72972,NULL,NULL
72973,NULL,NULL
72985,NULL,NULL
72986,NULL,NULL
72987,NULL,NULL
72989,NULL,NULL
72993,0,2
72994,NULL,2
72995,NULL,2
72996,NULL,2
72997,NULL,2
72998,0,2
73001,NULL,NULL
73002,NULL,NULL
73003,NULL,NULL
73004,NULL,NULL
73005,NULL,NULL
73007,NULL,NULL
73009,NULL,NULL
73010,NULL,NULL
73011,NULL,NULL
73012,NULL,NULL
73013,NULL,NULL
73015,NULL,NULL
73088,NULL,NULL
73125,NULL,NULL
73127,NULL,NULL
73128,NULL,NULL
73129,NULL,NULL
73130,NULL,NULL
73131,NULL,NULL
73132,NULL,NULL
73147,NULL,NULL
73276,NULL,NULL
73281,NULL,NULL
73282,NULL,NULL
73284,NULL,NULL
73285,NULL,NULL
73286,NULL,NULL
73287,NULL,NULL
73288,NULL,NULL
73289,NULL,NULL
73290,NULL,NULL
73291,NULL,NULL
73292,NULL,NULL
73293,NULL,NULL
73295,NULL,NULL
73296,NULL,NULL
73297,NULL,NULL
73299,NULL,NULL
73300,NULL,NULL
73302,NULL,NULL
73303,NULL,NULL
73304,NULL,NULL
73305,NULL,NULL
73306,NULL,NULL
73307,NULL,NULL
73308,NULL,NULL
73309,NULL,NULL
73310,NULL,NULL
73311,NULL,NULL
73312,NULL,NULL
73313,NULL,NULL
73314,NULL,NULL
73315,NULL,NULL
73316,NULL,NULL
73317,NULL,NULL
73318,NULL,NULL
73319,NULL,NULL
73320,NULL,NULL
73321,NULL,NULL
73322,NULL,NULL
73323,NULL,NULL
73380,NULL,NULL
73465,NULL,NULL
73466,NULL,NULL
73467,NULL,NULL
73468,NULL,NULL
73469,NULL,NULL
73470,NULL,NULL
73471,NULL,NULL
73472,NULL,NULL
73477,NULL,NULL
73478,NULL,2
73480,NULL,2
73481,NULL,NULL
73482,NULL,NULL
73487,NULL,NULL
73488,NULL,NULL
73489,NULL,NULL
73490,NULL,NULL
73491,NULL,NULL
73492,NULL,NULL
73493,NULL,NULL
73494,NULL,NULL
73495,NULL,NULL
73496,NULL,NULL
73497,NULL,NULL
73498,NULL,NULL
73499,NULL,NULL
73500,NULL,NULL
73501,NULL,NULL
73502,NULL,NULL
73503,NULL,NULL
73504,NULL,NULL
73505,NULL,NULL
73534,NULL,NULL
73541,NULL,NULL
73542,NULL,NULL
73545,NULL,NULL
73555,NULL,NULL
73565,NULL,NULL
73821,NULL,NULL
73823,NULL,NULL
73825,12,1
73826,12,1
73828,NULL,NULL
73829,NULL,NULL
73830,NULL,NULL
73831,NULL,NULL
73832,NULL,NULL
73834,NULL,NULL
73845,NULL,NULL
73846,NULL,NULL
73847,NULL,NULL
73849,NULL,NULL
73850,NULL,NULL
73862,NULL,NULL
73865,NULL,NULL
73866,NULL,NULL
73867,NULL,NULL
73868,NULL,NULL
73870,NULL,NULL
73875,NULL,NULL
73876,NULL,NULL
73877,NULL,NULL
73878,NULL,NULL
73879,NULL,NULL
73880,NULL,2
73881,NULL,NULL
73882,NULL,NULL
73883,NULL,NULL
73884,NULL,NULL
73885,NULL,NULL
73886,NULL,NULL
73887,NULL,NULL
73888,NULL,NULL
73889,NULL,NULL
73890,NULL,NULL
73891,NULL,NULL
73892,NULL,NULL
73893,NULL,NULL
73894,NULL,NULL
73895,NULL,NULL
73896,NULL,NULL
73897,NULL,NULL
73898,NULL,NULL
73899,NULL,NULL
73900,NULL,NULL
73901,NULL,NULL
73902,NULL,NULL
73903,NULL,NULL
73904,NULL,NULL
73905,NULL,NULL
73906,NULL,NULL
73907,NULL,NULL
73908,NULL,NULL
73909,NULL,NULL
73910,NULL,NULL
73911,NULL,NULL
73912,NULL,NULL
73913,NULL,NULL
73914,NULL,NULL
73915,NULL,NULL
73916,NULL,NULL
73917,NULL,NULL
73918,NULL,NULL
73919,NULL,NULL
73920,NULL,NULL
73921,NULL,NULL
73922,NULL,NULL
73923,NULL,NULL
73924,NULL,NULL
73925,NULL,NULL
73926,NULL,NULL
73927,NULL,NULL
73928,NULL,NULL
73929,NULL,NULL
73930,NULL,NULL
73931,NULL,NULL
73932,NULL,NULL
73933,NULL,NULL
73934,NULL,NULL
73935,NULL,NULL
73936,NULL,NULL
73937,NULL,NULL
73938,NULL,NULL
73939,NULL,NULL
73940,NULL,NULL
73941,NULL,NULL
73942,NULL,NULL
73943,NULL,NULL
73944,NULL,NULL
73945,NULL,NULL
73946,NULL,NULL
73947,NULL,NULL
73948,NULL,NULL
73949,NULL,NULL
73950,NULL,NULL
73951,NULL,NULL
73952,NULL,NULL
73953,NULL,NULL
73954,NULL,NULL
73955,NULL,NULL
73956,NULL,NULL
73957,NULL,NULL
73958,NULL,NULL
73959,NULL,NULL
73960,NULL,NULL
73961,NULL,NULL
73962,NULL,NULL
73963,NULL,NULL
73964,NULL,NULL
73965,NULL,NULL
73966,NULL,NULL
73967,NULL,NULL
73968,NULL,NULL
73969,NULL,NULL
73970,NULL,NULL
73971,NULL,NULL
73972,NULL,NULL
73973,NULL,NULL
73974,NULL,NULL
73975,NULL,NULL
73976,NULL,NULL
73977,NULL,NULL
73978,NULL,NULL
73982,NULL,NULL
73985,NULL,NULL
73986,NULL,NULL
73987,NULL,NULL
73988,NULL,NULL
73989,NULL,NULL
74010,NULL,NULL
74011,NULL,NULL
74012,NULL,NULL
74015,NULL,NULL
74016,NULL,NULL
74017,NULL,NULL
74018,NULL,NULL
74019,NULL,NULL
74020,NULL,NULL
74021,NULL,NULL
74022,NULL,NULL
74023,NULL,NULL
74024,NULL,NULL
74025,NULL,NULL
74026,NULL,NULL
74027,NULL,NULL
74028,NULL,NULL
74029,NULL,NULL
74030,NULL,NULL
74031,NULL,NULL
74032,NULL,NULL
74033,NULL,NULL
74034,NULL,NULL
74035,NULL,NULL
74036,NULL,NULL
74037,NULL,NULL
74038,NULL,NULL
74039,NULL,NULL
74040,NULL,NULL
74041,NULL,NULL
74042,NULL,NULL
74043,NULL,NULL
74044,NULL,NULL
74045,NULL,NULL
74046,NULL,NULL
74047,NULL,NULL
74048,NULL,NULL
74056,NULL,NULL
74057,NULL,NULL
74058,NULL,NULL
74059,NULL,NULL
74060,NULL,NULL
74061,NULL,NULL
74062,NULL,NULL
74063,NULL,NULL
74064,NULL,NULL
74065,NULL,NULL
74066,NULL,NULL
74067,NULL,NULL
74068,NULL,NULL
74069,NULL,NULL
74070,NULL,NULL
74071,NULL,NULL
74072,NULL,NULL
74073,NULL,NULL
74074,NULL,NULL
74075,NULL,NULL
74077,NULL,NULL
74078,NULL,NULL
74093,12,1
74094,NULL,NULL
74095,NULL,NULL
74096,NULL,NULL
74097,NULL,NULL
74098,NULL,NULL
74099,NULL,NULL
74100,NULL,NULL
74101,NULL,NULL
74102,NULL,NULL
74104,NULL,2
74127,NULL,NULL
74128,NULL,NULL
74159,NULL,NULL
74160,NULL,NULL
74166,NULL,NULL
74168,NULL,NULL
74169,NULL,NULL
74170,NULL,NULL
74171,NULL,NULL
74172,NULL,NULL
74173,NULL,NULL
74174,NULL,NULL
74175,NULL,NULL
74176,NULL,NULL
74177,NULL,NULL
74178,NULL,NULL
74179,NULL,NULL
74180,NULL,NULL
74181,NULL,NULL
74182,NULL,NULL
74183,NULL,NULL
74184,NULL,NULL
74188,NULL,NULL
74192,NULL,NULL
74193,NULL,NULL
74194,NULL,NULL
74195,NULL,NULL
74196,NULL,NULL
74198,NULL,NULL
74199,NULL,NULL
74200,NULL,NULL
74201,NULL,NULL
74202,NULL,NULL
74205,NULL,NULL
74206,NULL,NULL
74207,NULL,NULL
74208,NULL,NULL
74209,NULL,NULL
74210,NULL,NULL
74211,NULL,NULL
74212,NULL,NULL
74213,NULL,NULL
74214,NULL,NULL
74215,NULL,NULL
74216,NULL,NULL
74217,NULL,NULL
74218,NULL,NULL
74219,NULL,NULL
74220,NULL,NULL
74221,NULL,NULL
74222,NULL,NULL
74223,NULL,NULL
74224,NULL,NULL
74225,NULL,NULL
74226,NULL,NULL
74227,NULL,NULL
74228,NULL,NULL
74229,NULL,NULL
74230,NULL,NULL
74231,NULL,NULL
74232,NULL,NULL
74233,NULL,NULL
74234,NULL,NULL
74235,NULL,NULL
74236,NULL,NULL
74237,NULL,NULL
74238,NULL,NULL
74239,NULL,NULL
74240,NULL,NULL
74241,NULL,NULL
74242,NULL,NULL
74243,NULL,NULL
74244,NULL,NULL
74245,NULL,NULL
74246,NULL,NULL
74247,NULL,NULL
74248,NULL,NULL
74249,NULL,NULL
74251,NULL,NULL
74252,NULL,NULL
74254,NULL,NULL
74255,NULL,NULL
74256,NULL,NULL
74257,NULL,NULL
74258,NULL,NULL
74259,NULL,NULL
74260,NULL,NULL
74261,NULL,NULL
74262,NULL,NULL
74263,NULL,NULL
74264,NULL,NULL
74265,NULL,NULL
74266,NULL,NULL
74267,NULL,NULL
74268,NULL,NULL
74269,NULL,NULL
74270,NULL,NULL
74271,NULL,NULL
74272,NULL,NULL
74273,NULL,NULL
74274,NULL,NULL
74275,NULL,NULL
74276,NULL,NULL
74277,NULL,NULL
74278,NULL,NULL
74279,NULL,NULL
74280,NULL,NULL
74281,NULL,NULL
74282,NULL,NULL
74283,NULL,NULL
74284,NULL,NULL
74285,NULL,NULL
74286,NULL,NULL
74287,NULL,NULL
74288,NULL,NULL
74289,NULL,NULL
74290,NULL,NULL
74291,NULL,NULL
74292,NULL,NULL
74293,NULL,NULL
74294,NULL,NULL
74295,NULL,NULL
74296,NULL,NULL
74297,NULL,NULL
74298,NULL,NULL
74300,NULL,NULL
74301,12,1
74302,NULL,NULL
74304,NULL,NULL
74305,NULL,NULL
74306,NULL,NULL
74307,NULL,NULL
74308,NULL,NULL
74309,NULL,NULL
74312,23,1
74314,NULL,NULL
74316,NULL,NULL
74317,NULL,NULL
74318,NULL,NULL
74319,NULL,NULL
74320,NULL,NULL
74321,NULL,NULL
74322,NULL,NULL
74323,NULL,NULL
74324,NULL,NULL
74325,NULL,NULL
74326,NULL,NULL
74327,NULL,NULL
74328,NULL,NULL
74330,NULL,NULL
74332,NULL,NULL
74333,NULL,NULL
74334,NULL,NULL
74338,NULL,NULL
74339,NULL,NULL
74341,NULL,NULL
74342,NULL,NULL
74343,NULL,NULL
74344,NULL,NULL
74345,NULL,NULL
74346,NULL,NULL
74347,NULL,NULL
74348,NULL,NULL
74349,NULL,NULL
74350,NULL,NULL
74352,NULL,NULL
74371,NULL,NULL
74403,NULL,NULL
74404,NULL,NULL
74405,NULL,NULL
74406,NULL,NULL
74407,NULL,NULL
74408,NULL,NULL
74409,NULL,NULL
74410,NULL,NULL
74413,NULL,NULL
74427,NULL,NULL
74428,23,1
74429,NULL,NULL
74430,NULL,2
74431,NULL,2
74432,24,1
74435,24,1
74437,NULL,NULL
74438,NULL,NULL
74442,NULL,NULL
74444,NULL,NULL
74445,NULL,NULL
74446,NULL,NULL
74447,NULL,NULL
74448,NULL,NULL
74449,NULL,NULL
74450,NULL,NULL
74451,NULL,NULL
74452,NULL,NULL
74453,NULL,NULL
74454,NULL,NULL
74455,NULL,NULL
74456,NULL,NULL
74457,NULL,NULL
74461,NULL,NULL
74462,NULL,NULL
74463,NULL,NULL
74464,NULL,NULL
74465,NULL,NULL
74466,NULL,NULL
74467,NULL,NULL
74468,NULL,NULL
74469,NULL,NULL
74470,NULL,NULL
74476,NULL,NULL
74478,NULL,NULL
74482,NULL,NULL
74499,NULL,NULL
74500,NULL,NULL
74501,NULL,NULL
74502,NULL,NULL
74506,NULL,NULL
74515,NULL,NULL
74516,NULL,NULL
74517,NULL,NULL
74518,NULL,2
74519,NULL,NULL
74521,NULL,NULL
74522,NULL,NULL
74523,NULL,NULL
74524,NULL,NULL
74525,NULL,NULL
74526,NULL,NULL
74527,NULL,NULL
74528,NULL,NULL
74529,NULL,NULL
74530,NULL,NULL
74531,NULL,NULL
74532,NULL,NULL
74533,NULL,NULL
74534,NULL,NULL
74535,NULL,NULL
74536,NULL,NULL
74537,NULL,NULL
74538,NULL,NULL
74539,NULL,NULL
74540,NULL,NULL
74541,NULL,NULL
74542,NULL,NULL
74544,NULL,NULL
74545,NULL,NULL
74546,NULL,NULL
74547,NULL,NULL
74548,NULL,NULL
74549,NULL,NULL
74550,NULL,NULL
74551,NULL,NULL
74552,NULL,NULL
74553,NULL,NULL
74554,NULL,NULL
74555,NULL,NULL
74556,NULL,NULL
74557,NULL,NULL
74558,NULL,NULL
74559,NULL,NULL
74560,NULL,NULL
74561,NULL,NULL
74563,NULL,NULL
74564,NULL,NULL
74584,NULL,NULL
74595,NULL,NULL
74619,NULL,NULL
74621,NULL,NULL
74642,NULL,NULL
74643,NULL,NULL
74644,NULL,NULL
74645,NULL,NULL
74657,NULL,NULL
74683,NULL,NULL
74685,NULL,NULL
74686,NULL,NULL
74687,NULL,NULL
74688,NULL,NULL
74689,NULL,NULL
74690,NULL,NULL
74691,NULL,NULL
74692,NULL,NULL
74693,NULL,NULL
74694,NULL,NULL
74695,NULL,NULL
74721,NULL,NULL
74741,NULL,NULL
74795,NULL,NULL
74796,NULL,NULL
74797,NULL,NULL
74798,NULL,NULL
74799,NULL,NULL
74800,NULL,NULL
74801,NULL,NULL
74802,NULL,NULL
74803,NULL,NULL
74804,NULL,NULL
74805,NULL,NULL
74806,NULL,NULL
74807,NULL,NULL
74808,NULL,NULL
74809,NULL,NULL
74810,NULL,NULL
74811,NULL,NULL
74812,NULL,NULL
74813,NULL,NULL
74814,NULL,NULL
74815,NULL,NULL
74816,NULL,NULL
74817,NULL,NULL
74818,NULL,NULL
74819,NULL,NULL
74820,NULL,NULL
74821,NULL,NULL
74822,NULL,NULL
74823,NULL,NULL
74824,NULL,NULL
74825,NULL,NULL
74826,NULL,NULL
74827,NULL,NULL
74828,NULL,NULL
74829,NULL,NULL
74830,NULL,NULL
74831,NULL,NULL
74832,NULL,NULL
74833,NULL,NULL
74834,NULL,NULL
74835,NULL,NULL
74836,NULL,NULL
74837,NULL,NULL
74845,NULL,NULL
74846,NULL,NULL
74847,NULL,NULL
74849,NULL,NULL
74850,NULL,NULL
74851,NULL,NULL
74852,NULL,NULL
74853,NULL,NULL
74854,NULL,NULL
74855,12,1
74859,NULL,NULL
74861,NULL,NULL
74862,NULL,NULL
74864,0,NULL
74865,0,NULL
74866,0,NULL
74867,0,NULL
74868,0,NULL
74870,NULL,NULL
74873,NULL,NULL
74875,NULL,NULL
74876,NULL,NULL
74877,NULL,NULL
74878,NULL,NULL
74880,NULL,NULL
74881,NULL,NULL
74882,NULL,NULL
74883,NULL,NULL
74884,NULL,NULL
74885,NULL,NULL
74886,NULL,NULL
74887,NULL,NULL
74888,NULL,NULL
74889,NULL,NULL
74890,NULL,NULL
74891,NULL,NULL
74892,NULL,NULL
74893,NULL,NULL
74894,NULL,NULL
74929,NULL,NULL
74930,NULL,NULL
74931,NULL,NULL
74932,12,1
74952,NULL,NULL
74953,NULL,NULL
74954,NULL,NULL
74955,NULL,NULL
74956,NULL,NULL
74957,12,1
74959,NULL,NULL
74960,NULL,NULL
74962,NULL,NULL
74963,NULL,NULL
74969,NULL,NULL
74975,NULL,NULL
74976,NULL,NULL
74977,NULL,NULL
74978,NULL,NULL
74979,NULL,NULL
74981,NULL,NULL
74982,NULL,NULL
74985,NULL,NULL
74986,NULL,NULL
74987,NULL,NULL
74998,NULL,NULL
75000,12,1
75001,NULL,NULL
75002,NULL,NULL
75017,NULL,NULL
75023,NULL,NULL
75024,NULL,NULL
75025,NULL,NULL
75026,NULL,NULL
75027,NULL,NULL
75028,NULL,NULL
75030,NULL,NULL
75032,NULL,NULL
75033,NULL,NULL
75034,NULL,NULL
75035,NULL,NULL
75036,NULL,NULL
75037,NULL,NULL
75038,NULL,NULL
75039,NULL,NULL
75040,NULL,NULL
75041,NULL,NULL
75042,NULL,NULL
75043,NULL,NULL
75044,NULL,NULL
75045,NULL,NULL
75046,NULL,NULL
75047,NULL,NULL
75048,NULL,NULL
75049,NULL,NULL
75050,NULL,NULL
75051,NULL,NULL
75052,NULL,NULL
75053,NULL,NULL
75054,NULL,NULL
75055,NULL,NULL
75056,NULL,NULL
75057,NULL,NULL
75058,NULL,NULL
75059,NULL,NULL
75060,NULL,NULL
75061,NULL,NULL
75062,NULL,NULL
75063,NULL,NULL
75064,NULL,NULL
75065,NULL,NULL
75066,NULL,NULL
75067,NULL,NULL
75068,NULL,NULL
75073,NULL,NULL
75079,NULL,NULL
75080,NULL,NULL
75081,NULL,NULL
75082,NULL,NULL
75083,NULL,NULL
75084,NULL,NULL
75085,NULL,NULL
75086,NULL,NULL
75087,NULL,NULL
75088,NULL,NULL
75089,NULL,NULL
75090,NULL,NULL
75091,NULL,NULL
75092,NULL,NULL
75093,NULL,NULL
75094,NULL,NULL
75095,NULL,NULL
75096,NULL,NULL
75097,NULL,NULL
75098,NULL,NULL
75099,NULL,NULL
75100,NULL,NULL
75101,NULL,NULL
75102,NULL,NULL
75103,NULL,NULL
75104,NULL,NULL
75105,NULL,NULL
75106,NULL,NULL
75107,NULL,NULL
75108,NULL,NULL
75109,NULL,NULL
75110,NULL,NULL
75111,NULL,NULL
75112,NULL,NULL
75113,NULL,NULL
75114,NULL,NULL
75115,NULL,NULL
75116,NULL,NULL
75117,NULL,NULL
75118,NULL,NULL
75119,NULL,NULL
75120,NULL,NULL
75121,NULL,NULL
75122,NULL,NULL
75123,NULL,NULL
75124,NULL,NULL
75125,NULL,NULL
75126,NULL,NULL
75127,NULL,NULL
75128,NULL,NULL
75129,NULL,NULL
75130,NULL,NULL
75131,NULL,NULL
75132,NULL,NULL
75133,NULL,NULL
75134,NULL,NULL
75135,NULL,NULL
75136,NULL,NULL
75137,NULL,NULL
75138,NULL,NULL
75139,NULL,NULL
75140,NULL,NULL
75141,NULL,NULL
75142,NULL,NULL
75143,NULL,NULL
75144,NULL,NULL
75145,NULL,NULL
75146,NULL,NULL
75147,NULL,NULL
75148,NULL,NULL
75149,NULL,NULL
75150,NULL,NULL
75151,NULL,NULL
75152,NULL,NULL
75153,NULL,NULL
75154,NULL,NULL
75155,NULL,NULL
75156,NULL,NULL
75157,NULL,NULL
75158,NULL,NULL
75159,NULL,NULL
75160,NULL,NULL
75161,NULL,NULL
75162,NULL,NULL
75163,NULL,NULL
75164,NULL,NULL
75165,NULL,NULL
75166,NULL,NULL
75167,NULL,NULL
75168,NULL,NULL
75169,NULL,NULL
75170,NULL,NULL
75171,NULL,NULL
75172,NULL,NULL
75173,NULL,NULL
75174,NULL,NULL
75175,NULL,NULL
75176,NULL,NULL
75177,NULL,NULL
75178,NULL,NULL
75179,NULL,NULL
75180,NULL,NULL
75181,NULL,NULL
75182,NULL,NULL
75183,NULL,NULL
75184,NULL,NULL
75185,NULL,NULL
75186,NULL,NULL
75187,NULL,NULL
75188,NULL,NULL
75189,NULL,NULL
75190,NULL,NULL
75191,NULL,NULL
75192,NULL,NULL
75193,NULL,NULL
75194,NULL,NULL
75195,NULL,NULL
75196,NULL,NULL
75197,NULL,NULL
75198,NULL,NULL
75199,NULL,NULL
75200,NULL,NULL
75201,NULL,NULL
75202,NULL,NULL
75204,NULL,NULL
75205,NULL,NULL
75206,NULL,NULL
75207,NULL,NULL
75208,NULL,NULL
75209,NULL,NULL
75210,NULL,NULL
75211,NULL,NULL
75212,NULL,NULL
75213,NULL,NULL
75214,NULL,NULL
75215,NULL,NULL
75216,NULL,NULL
75217,NULL,NULL
75218,NULL,NULL
75219,NULL,NULL
75220,NULL,NULL
75221,NULL,NULL
75222,NULL,NULL
75223,NULL,NULL
75224,NULL,NULL
75225,NULL,NULL
75226,NULL,NULL
75227,NULL,NULL
75228,NULL,NULL
75229,NULL,NULL
75230,NULL,NULL
75231,NULL,NULL
75232,NULL,NULL
75233,NULL,NULL
75234,NULL,NULL
75235,NULL,NULL
75236,NULL,NULL
75237,NULL,NULL
75238,NULL,NULL
75239,NULL,NULL
75240,NULL,NULL
75241,NULL,NULL
75242,NULL,NULL
75243,NULL,NULL
75244,NULL,NULL
75245,NULL,NULL
75246,NULL,NULL
75247,NULL,NULL
75248,NULL,NULL
75249,NULL,NULL
75250,NULL,NULL
75251,NULL,NULL
75252,NULL,NULL
75253,NULL,NULL
75254,NULL,NULL
75255,NULL,NULL
75256,NULL,NULL
75257,NULL,NULL
75258,NULL,NULL
75259,NULL,NULL
75260,NULL,NULL
75261,NULL,NULL
75262,NULL,NULL
75263,NULL,NULL
75264,NULL,NULL
75265,NULL,NULL
75266,NULL,NULL
75267,NULL,NULL
75268,NULL,NULL
75269,NULL,NULL
75270,NULL,NULL
75271,NULL,NULL
75272,NULL,NULL
75273,NULL,NULL
75274,NULL,NULL
75275,NULL,NULL
75276,NULL,NULL
75277,NULL,NULL
75278,NULL,NULL
75279,NULL,NULL
75280,NULL,NULL
75281,NULL,NULL
75282,NULL,NULL
75283,NULL,NULL
75284,NULL,NULL
75285,NULL,NULL
75286,NULL,NULL
75287,NULL,NULL
75288,NULL,NULL
75289,NULL,NULL
75290,NULL,NULL
75291,NULL,NULL
75292,NULL,NULL
75293,NULL,NULL
75294,NULL,NULL
75295,NULL,NULL
75296,NULL,NULL
75297,NULL,NULL
75298,NULL,NULL
75299,NULL,NULL
75300,NULL,NULL
75301,NULL,NULL
75302,NULL,NULL
75303,NULL,NULL
75304,NULL,NULL
75305,NULL,NULL
75306,NULL,NULL
75307,NULL,NULL
75308,NULL,NULL
75309,NULL,NULL
75310,NULL,NULL
75311,NULL,NULL
75312,NULL,NULL
75313,NULL,NULL
75314,NULL,NULL
75315,NULL,NULL
75316,NULL,NULL
75317,NULL,NULL
75318,NULL,NULL
75319,NULL,NULL
75320,NULL,NULL
75321,NULL,NULL
75322,NULL,NULL
75323,NULL,NULL
75324,NULL,NULL
75325,NULL,NULL
75326,NULL,NULL
75327,NULL,NULL
75328,NULL,NULL
75329,NULL,NULL
75330,NULL,NULL
75331,NULL,NULL
75332,NULL,NULL
75336,NULL,NULL
75337,NULL,NULL
75338,NULL,NULL
75339,NULL,NULL
75340,NULL,NULL
75341,NULL,NULL
75342,NULL,NULL
75343,NULL,NULL
75344,NULL,NULL
75345,NULL,NULL
75346,NULL,NULL
75347,NULL,NULL
75348,NULL,NULL
75349,NULL,NULL
75350,NULL,NULL
75351,NULL,NULL
75352,NULL,NULL
75353,NULL,NULL
75354,NULL,NULL
75355,NULL,NULL
75356,NULL,NULL
75357,NULL,NULL
75358,NULL,NULL
75359,NULL,NULL
75360,NULL,NULL
75361,NULL,NULL
75362,NULL,NULL
75363,NULL,NULL
75364,NULL,NULL
75365,NULL,NULL
75367,NULL,NULL
75368,NULL,NULL
75369,NULL,NULL
75370,NULL,NULL
75371,NULL,NULL
75372,NULL,NULL
75373,NULL,NULL
75374,NULL,NULL
75375,NULL,NULL
75376,NULL,NULL
75377,NULL,NULL
75378,NULL,NULL
75379,NULL,NULL
75380,NULL,NULL
75381,NULL,NULL
75382,NULL,NULL
75383,NULL,NULL
75384,NULL,NULL
75385,NULL,NULL
75386,NULL,NULL
75387,NULL,NULL
75388,NULL,NULL
75389,NULL,NULL
75391,NULL,NULL
75392,NULL,NULL
75393,NULL,NULL
75394,NULL,NULL
75395,NULL,NULL
75396,NULL,NULL
75397,NULL,NULL
75398,NULL,NULL
75399,NULL,NULL
75400,NULL,NULL
75401,NULL,NULL
75402,NULL,NULL
75403,NULL,NULL
75404,NULL,NULL
75405,NULL,NULL
75406,NULL,NULL
75407,NULL,NULL
75408,NULL,NULL
75409,NULL,NULL
75410,NULL,NULL
75411,NULL,NULL
75412,NULL,NULL
75413,NULL,NULL
75414,NULL,NULL
75415,NULL,NULL
75416,NULL,NULL
75417,NULL,NULL
75418,NULL,NULL
75420,NULL,NULL
75421,NULL,NULL
75422,NULL,NULL
75423,NULL,NULL
75424,NULL,NULL
75425,NULL,NULL
75426,NULL,NULL
75427,NULL,NULL
75428,NULL,NULL
75429,NULL,NULL
75431,NULL,NULL
75432,NULL,NULL
75433,NULL,NULL
75434,NULL,NULL
75435,NULL,NULL
75436,NULL,NULL
75437,NULL,NULL
75438,NULL,NULL
75439,NULL,NULL
75440,NULL,NULL
75441,NULL,NULL
75442,NULL,NULL
75443,NULL,NULL
75444,NULL,NULL
75445,NULL,NULL
75446,NULL,NULL
75447,NULL,NULL
75448,NULL,NULL
75449,NULL,NULL
75450,NULL,NULL
75451,NULL,NULL
75452,NULL,NULL
75453,NULL,NULL
75454,NULL,NULL
75455,NULL,NULL
75456,NULL,NULL
75457,NULL,NULL
75458,NULL,NULL
75459,NULL,NULL
75460,NULL,NULL
75461,NULL,NULL
75462,NULL,NULL
75463,NULL,NULL
75464,NULL,NULL
75465,NULL,NULL
75466,NULL,NULL
75467,NULL,NULL
75468,NULL,NULL
75469,NULL,NULL
75470,NULL,NULL
75473,NULL,NULL
75474,NULL,NULL
75479,NULL,NULL
75480,NULL,2
75485,NULL,NULL
75487,NULL,NULL
75488,NULL,NULL
75489,NULL,NULL
75490,NULL,NULL
75491,NULL,NULL
75492,NULL,NULL
75493,NULL,NULL
75494,NULL,NULL
75500,NULL,NULL
75501,NULL,NULL
75502,NULL,NULL
75503,NULL,NULL
75504,NULL,NULL
75505,NULL,NULL
75506,NULL,NULL
75507,NULL,NULL
75508,NULL,NULL
75517,NULL,NULL
75523,NULL,NULL
75524,NULL,2
75526,NULL,NULL
75537,NULL,NULL
75538,NULL,NULL
75543,NULL,2
75544,NULL,NULL
75545,NULL,NULL
75549,NULL,NULL
75550,NULL,NULL
75551,NULL,NULL
75552,NULL,NULL
75553,NULL,NULL
75554,NULL,NULL
75561,NULL,NULL
75562,NULL,NULL
75563,NULL,NULL
75564,NULL,NULL
75568,NULL,NULL
75569,NULL,NULL
75570,NULL,NULL
75571,12,1
75572,12,1
75573,12,1
75576,12,1
75577,NULL,NULL
75578,NULL,NULL
75582,NULL,NULL
75583,NULL,NULL
75584,NULL,NULL
75585,NULL,NULL
75586,NULL,NULL
75588,NULL,NULL
75590,NULL,NULL
75591,NULL,NULL
75592,NULL,NULL
75593,NULL,NULL
75594,NULL,NULL
75596,NULL,NULL
75597,NULL,NULL
75598,NULL,NULL
75599,NULL,NULL
75600,NULL,NULL
